,Forks,Full_Name,Language,Name,PRs_count,Project_ID,Stars,Watchers
566,4251.0,run-llama/llama_index,Python,llama_index,4546.0,560704231.0,31215.0,31215.0
567,2322.0,alebcay/awesome-shell,,awesome-shell,448.0,21552971.0,31199.0,31199.0
568,5017.0,microsoft/AI-For-Beginners,Jupyter Notebook,AI-For-Beginners,196.0,344190478.0,31177.0,31177.0
569,5260.0,ray-project/ray,Python,ray,27374.0,71932349.0,31165.0,31165.0
570,868.0,solidjs/solid,TypeScript,solid,417.0,130884470.0,31112.0,31112.0
571,7989.0,blueimp/jQuery-File-Upload,PHP,jQuery-File-Upload,374.0,1129010.0,30982.0,30982.0
572,7393.0,alibaba/easyexcel,Java,easyexcel,429.0,120395176.0,30972.0,30972.0
573,3288.0,termux/termux-app,Java,termux-app,370.0,44804216.0,30965.0,30965.0
574,5582.0,beego/beego,Go,beego,2151.0,3577919.0,30911.0,30911.0
575,2569.0,The-Run-Philosophy-Organization/run,,run,218.0,479924503.0,30865.0,30865.0
576,1200.0,saadeghi/daisyui,Svelte,daisyui,351.0,316836816.0,30864.0,30864.0
577,3361.0,certbot/certbot,Python,certbot,4610.0,26516210.0,30860.0,30860.0
578,2719.0,hasura/graphql-engine,TypeScript,graphql-engine,3364.0,137724480.0,30832.0,30832.0
579,2246.0,ziglang/zig,Zig,zig,9282.0,40276274.0,30771.0,30771.0
580,2189.0,fastify/fastify,JavaScript,fastify,3165.0,69495170.0,30661.0,30661.0
581,2008.0,toeverything/AFFiNE,TypeScript,AFFiNE,4402.0,519859998.0,30651.0,30651.0
582,4707.0,2dust/v2rayNG,Kotlin,v2rayNG,278.0,186733095.0,30616.0,30616.0
583,5539.0,sqlmapproject/sqlmap,Python,sqlmap,389.0,4793392.0,30611.0,30611.0
584,10458.0,fengdu78/Coursera-ML-AndrewNg-Notes,HTML,Coursera-ML-AndrewNg-Notes,34.0,109484365.0,30541.0,30541.0
585,1038.0,colinhacks/zod,TypeScript,zod,743.0,245704608.0,30453.0,30453.0
586,11149.0,Chanzhaoyu/chatgpt-web,Vue,chatgpt-web,329.0,599394820.0,30439.0,30439.0
587,4707.0,mqyqingfeng/Blog,,Blog,8.0,84811466.0,30424.0,30424.0
588,5029.0,ziadoz/awesome-php,,awesome-php,1109.0,14705691.0,30391.0,30391.0
589,5856.0,docker/awesome-compose,HTML,awesome-compose,366.0,240215314.0,30319.0,30319.0
590,15690.0,Binaryify/NeteaseCloudMusicApi,,NeteaseCloudMusicApi,457.0,61715431.0,30241.0,30241.0
591,2984.0,ReactiveX/rxjs,TypeScript,rxjs,3896.0,32247847.0,30220.0,30220.0
592,2223.0,helix-editor/helix,Rust,helix,4507.0,268424739.0,30149.0,30149.0
593,7254.0,amix/vimrc,Vim Script,vimrc,246.0,4484451.0,30138.0,30138.0
594,8289.0,lib-pku/libpku,TeX,libpku,34.0,158703981.0,30098.0,30098.0
595,8038.0,alibaba/p3c,Kotlin,p3c,134.0,95189138.0,30093.0,30093.0
596,1548.0,nushell/nushell,Rust,nushell,6938.0,186024298.0,30039.0,30039.0
597,1147.0,swc-project/swc,Rust,swc,4991.0,115110181.0,30037.0,30037.0
598,11969.0,geekcomputers/Python,Python,Python,1761.0,2881789.0,29972.0,29972.0
599,1396.0,yewstack/yew,MDX,yew,2122.0,114466145.0,29951.0,29951.0
600,1919.0,joshbuchea/HEAD,,HEAD,152.0,56717493.0,29915.0,29915.0
601,12335.0,ityouknow/spring-boot-examples,Java,spring-boot-examples,51.0,72907253.0,29914.0,29914.0
602,2549.0,SimplifyJobs/Summer2024-Internships,,Summer2024-Internships,1920.0,266417772.0,29906.0,29906.0
603,7767.0,CMU-Perceptual-Computing-Lab/openpose,C++,openpose,258.0,89247811.0,29898.0,29898.0
604,9123.0,reworkd/AgentGPT,TypeScript,AgentGPT,964.0,624681066.0,29857.0,29857.0
605,1744.0,logseq/logseq,Clojure,logseq,3255.0,266231149.0,29850.0,29850.0
606,4726.0,niklasvh/html2canvas,TypeScript,html2canvas,487.0,2056312.0,29830.0,29830.0
607,4568.0,huggingface/pytorch-image-models,Python,pytorch-image-models,463.0,168799526.0,29828.0,29828.0
608,2776.0,jellyfin/jellyfin,C#,jellyfin,4789.0,161012019.0,29828.0,29828.0
609,8723.0,mathiasbynens/dotfiles,Shell,dotfiles,619.0,2329766.0,29804.0,29804.0
610,758.0,ibraheemdev/modern-unix,,modern-unix,54.0,328831244.0,29789.0,29789.0
611,6330.0,vuejs/vue-cli,JavaScript,vue-cli,1814.0,48626335.0,29762.0,29762.0
612,6718.0,DIYgod/RSSHub,TypeScript,RSSHub,10031.0,127769231.0,29718.0,29718.0
613,5683.0,pcottle/learnGitBranching,JavaScript,learnGitBranching,637.0,5405654.0,29717.0,29717.0
614,6813.0,lobehub/lobe-chat,TypeScript,lobe-chat,797.0,643445235.0,29694.0,29694.0
615,4075.0,hashicorp/vault,Go,vault,20593.0,31288958.0,29678.0,29678.0
616,1829.0,zsh-users/zsh-autosuggestions,Shell,zsh-autosuggestions,204.0,13886476.0,29674.0,29674.0
617,2834.0,airbnb/lottie-web,JavaScript,lottie-web,243.0,31085130.0,29662.0,29662.0
618,5512.0,foundation/foundation-sites,HTML,foundation-sites,4094.0,2573058.0,29610.0,29610.0
619,2204.0,python-poetry/poetry,Python,poetry,2837.0,123303402.0,29544.0,29544.0
620,3334.0,GitHubDaily/GitHubDaily,,GitHubDaily,18.0,163591278.0,29503.0,29503.0
621,1184.0,vercel/swr,TypeScript,swr,929.0,218115303.0,29453.0,29453.0
622,3454.0,coqui-ai/TTS,Python,TTS,726.0,265612440.0,29414.0,29414.0
623,5752.0,ariya/phantomjs,C++,phantomjs,1137.0,1200050.0,29404.0,29404.0
624,3293.0,0xAX/linux-insides,Python,linux-insides,656.0,28751632.0,29393.0,29393.0
625,6121.0,react-boilerplate/react-boilerplate,JavaScript,react-boilerplate,1194.0,30969188.0,29388.0,29388.0
626,5560.0,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,JavaScript,How-To-Ask-Questions-The-Smart-Way,109.0,33041711.0,29375.0,29375.0
627,9350.0,symfony/symfony,PHP,symfony,32623.0,458058.0,29327.0,29327.0
628,7937.0,SeleniumHQ/selenium,Java,selenium,3687.0,7613257.0,29322.0,29322.0
629,6240.0,facebookresearch/fairseq,Python,fairseq,1336.0,101782647.0,29287.0,29287.0
630,1385.0,kilimchoi/engineering-blogs,Ruby,engineering-blogs,1052.0,37382858.0,29213.0,29213.0
631,3224.0,elsewhencode/project-guidelines,JavaScript,project-guidelines,132.0,95876775.0,29205.0,29205.0
632,2872.0,lukehoban/es6features,,es6features,76.0,17375436.0,29197.0,29197.0
633,5261.0,ehang-io/nps,Go,nps,109.0,156084530.0,29189.0,29189.0
634,2049.0,geekan/HowToLiveLonger,,HowToLiveLonger,25.0,482152820.0,29181.0,29181.0
635,18495.0,CSSEGISandData/COVID-19,,COVID-19,2773.0,238316428.0,29172.0,29172.0
636,4650.0,expo/expo,TypeScript,expo,14409.0,65750241.0,29165.0,29165.0
637,6981.0,TheAlgorithms/C-Plus-Plus,C++,C-Plus-Plus,2383.0,63477612.0,29156.0,29156.0
638,7975.0,yunjey/pytorch-tutorial,Python,pytorch-tutorial,70.0,84533158.0,29141.0,29141.0
639,3952.0,square/leakcanary,Kotlin,leakcanary,1046.0,34824499.0,29133.0,29133.0
640,2977.0,mlabonne/llm-course,Jupyter Notebook,llm-course,12.0,655099582.0,29117.0,29117.0
641,3628.0,cockroachdb/cockroach,Go,cockroach,61290.0,16563587.0,29113.0,29113.0
642,1523.0,jqlang/jq,C,jq,907.0,5101141.0,29102.0,29102.0
643,12539.0,alibaba/nacos,Java,nacos,3771.0,137451403.0,29074.0,29074.0
644,5796.0,IanLunn/Hover,SCSS,Hover,67.0,15585444.0,29069.0,29069.0
645,5877.0,aosabook/500lines,JavaScript,500lines,231.0,14098121.0,29066.0,29066.0
646,4243.0,sequelize/sequelize,TypeScript,sequelize,6457.0,790359.0,29057.0,29057.0
647,2490.0,qishibo/AnotherRedisDesktopManager,JavaScript,AnotherRedisDesktopManager,204.0,164574693.0,29053.0,29053.0
648,2672.0,webtorrent/webtorrent,JavaScript,webtorrent,1072.0,13584262.0,29020.0,29020.0
649,3185.0,ianstormtaylor/slate,TypeScript,slate,2368.0,61412022.0,29020.0,29020.0
650,2883.0,karanpratapsingh/system-design,,system-design,22.0,525105056.0,29004.0,29004.0
651,2143.0,gradio-app/gradio,Python,gradio,3668.0,162405963.0,29000.0,29000.0
652,4925.0,doocs/leetcode,Java,leetcode,2574.0,149001365.0,28961.0,28961.0
653,5222.0,microsoft/calculator,C++,calculator,1110.0,168008797.0,28937.0,28937.0
654,2350.0,portainer/portainer,TypeScript,portainer,5248.0,59239347.0,28914.0,28914.0
655,820.0,spacedriveapp/spacedrive,TypeScript,spacedrive,1827.0,410749029.0,28890.0,28890.0
656,2315.0,standard/standard,JavaScript,standard,691.0,29891188.0,28882.0,28882.0
657,7283.0,layui/layui,JavaScript,layui,688.0,42920477.0,28876.0,28876.0
658,5767.0,jaywcjlove/linux-command,Markdown,linux-command,394.0,73561650.0,28875.0,28875.0
659,3986.0,tatsu-lab/stanford_alpaca,Python,stanford_alpaca,48.0,612427246.0,28827.0,28827.0
660,3096.0,SerenityOS/serenity,C++,serenity,19989.0,160083795.0,28803.0,28803.0
661,10167.0,apolloconfig/apollo,Java,apollo,1672.0,53127403.0,28796.0,28796.0
662,4389.0,donnemartin/interactive-coding-challenges,Python,interactive-coding-challenges,239.0,34757182.0,28787.0,28787.0
663,4291.0,explosion/spaCy,Python,spaCy,3998.0,21467110.0,28771.0,28771.0
664,19395.0,coolsnowwolf/lede,C,lede,3361.0,102578345.0,28764.0,28764.0
665,3666.0,SortableJS/Sortable,JavaScript,Sortable,501.0,15308499.0,28758.0,28758.0
666,7241.0,facebookresearch/detectron2,Python,detectron2,656.0,206660580.0,28753.0,28753.0
667,6539.0,calcom/cal.com,TypeScript,cal.com,8553.0,350360184.0,28720.0,28720.0
668,2905.0,TeamNewPipe/NewPipe,Java,NewPipe,2098.0,41889031.0,28707.0,28707.0
669,1547.0,floating-ui/floating-ui,TypeScript,floating-ui,1177.0,54994103.0,28578.0,28578.0
670,2204.0,labstack/echo,Go,echo,963.0,31504491.0,28559.0,28559.0
671,1656.0,AykutSarac/jsoncrack.com,TypeScript,jsoncrack.com,134.0,453717720.0,28518.0,28518.0
672,13802.0,tastejs/todomvc,JavaScript,todomvc,1357.0,1844251.0,28485.0,28485.0
673,4995.0,kodecocodes/swift-algorithm-club,Swift,swift-algorithm-club,800.0,50447720.0,28475.0,28475.0
674,2890.0,veggiemonk/awesome-docker,,awesome-docker,983.0,24297122.0,28427.0,28427.0
675,2421.0,AMAI-GmbH/AI-Expert-Roadmap,JavaScript,AI-Expert-Roadmap,17.0,306977633.0,28426.0,28426.0
676,1434.0,herrbischoff/awesome-macos-command-line,,awesome-macos-command-line,181.0,42956467.0,28419.0,28419.0
677,4801.0,VincentGarreau/particles.js,JavaScript,particles.js,116.0,23736449.0,28400.0,28400.0
678,7402.0,dromara/hutool,Java,hutool,863.0,18723836.0,28393.0,28393.0
679,4603.0,parallax/jsPDF,JavaScript,jsPDF,1254.0,402046.0,28389.0,28389.0
680,4760.0,kubernetes/minikube,Go,minikube,9400.0,56353740.0,28388.0,28388.0
681,766.0,typst/typst,Rust,typst,1230.0,210702427.0,28377.0,28377.0
682,9551.0,vuejs/vuex,JavaScript,vuex,972.0,39176269.0,28359.0,28359.0
683,2291.0,trailofbits/algo,Jinja,algo,728.0,58842707.0,28332.0,28332.0
684,5884.0,kenwheeler/slick,JavaScript,slick,690.0,18049133.0,28281.0,28281.0
685,4460.0,composer/composer,PHP,composer,3917.0,1864363.0,28275.0,28275.0
686,9027.0,OAI/OpenAPI-Specification,Markdown,OpenAPI-Specification,1254.0,17372733.0,28272.0,28272.0
687,3405.0,facebookresearch/faiss,C++,faiss,935.0,81227005.0,28268.0,28268.0
688,6371.0,codepath/android_guides,,android_guides,23.0,10788737.0,28256.0,28256.0
689,1541.0,postcss/postcss,TypeScript,postcss,895.0,13078968.0,28207.0,28207.0
690,2799.0,Pythagora-io/gpt-pilot,Python,gpt-pilot,378.0,679237742.0,28197.0,28197.0
691,3218.0,lukasz-madon/awesome-remote-job,,awesome-remote-job,807.0,28699471.0,28153.0,28153.0
692,1933.0,transloadit/uppy,TypeScript,uppy,2903.0,46273445.0,28138.0,28138.0
693,13426.0,Ebazhanov/linkedin-skill-assessments-quizzes,,linkedin-skill-assessments-quizzes,5949.0,196760810.0,28116.0,28116.0
694,5406.0,jashkenas/backbone,JavaScript,backbone,1866.0,952189.0,28091.0,28091.0
695,7842.0,jobbole/awesome-python-cn,Makefile,awesome-python-cn,82.0,45456804.0,28091.0,28091.0
696,2402.0,caolan/async,JavaScript,async,826.0,698041.0,28079.0,28079.0
697,6846.0,mattermost/mattermost,TypeScript,mattermost,18494.0,37448451.0,28076.0,28076.0
698,2565.0,google/jax,Python,jax,13318.0,154739597.0,28003.0,28003.0
699,1269.0,lovell/sharp,JavaScript,sharp,406.0,12226786.0,27984.0,27984.0
700,2536.0,lllyasviel/ControlNet,Python,ControlNet,43.0,595893961.0,27945.0,27945.0
701,3851.0,microsoft/MS-DOS,Assembly,MS-DOS,373.0,138634298.0,27938.0,27938.0
702,4507.0,acheong08/ChatGPT,Python,ChatGPT,351.0,573819845.0,27937.0,27937.0
703,9290.0,GoogleChrome/lighthouse,JavaScript,lighthouse,5968.0,53370988.0,27857.0,27857.0
704,9202.0,open-mmlab/mmdetection,Python,mmdetection,3136.0,145670234.0,27850.0,27850.0
705,4375.0,hashicorp/consul,Go,consul,15508.0,14125254.0,27825.0,27825.0
706,911.0,pnpm/pnpm,TypeScript,pnpm,2983.0,50565430.0,27823.0,27823.0
707,8056.0,wuyouzhuguli/SpringAll,Java,SpringAll,23.0,131789494.0,27810.0,27810.0
708,1614.0,cheeriojs/cheerio,TypeScript,cheerio,2608.0,2541284.0,27800.0,27800.0
709,3485.0,influxdata/influxdb,Rust,influxdb,11327.0,13124802.0,27787.0,27787.0
710,7521.0,alibaba/canal,Java,canal,660.0,7587038.0,27786.0,27786.0
711,6174.0,ZuzooVn/machine-learning-for-software-engineers,,machine-learning-for-software-engineers,89.0,70431106.0,27743.0,27743.0
712,2942.0,remoteintech/remote-jobs,JavaScript,remote-jobs,1611.0,44150497.0,27743.0,27743.0
713,3070.0,ShareX/ShareX,C#,ShareX,1078.0,13428264.0,27738.0,27738.0
714,1989.0,balena-io/etcher,TypeScript,etcher,2047.0,45055693.0,27733.0,27733.0
715,5787.0,realpython/python-guide,Batchfile,python-guide,852.0,1481305.0,27704.0,27704.0
716,3175.0,ascoders/weekly,JavaScript,weekly,148.0,85541218.0,27688.0,27688.0
717,3795.0,zeromicro/go-zero,Go,go-zero,2506.0,285864199.0,27674.0,27674.0
718,4455.0,v2fly/v2ray-core,Go,v2ray-core,1117.0,181461073.0,27654.0,27654.0
719,8524.0,alibaba/druid,Java,druid,1577.0,2700159.0,27644.0,27644.0
720,4838.0,chatchat-space/Langchain-Chatchat,Python,Langchain-Chatchat,671.0,621799276.0,27551.0,27551.0
721,1319.0,penpot/penpot,Clojure,penpot,2931.0,48769241.0,27550.0,27550.0
722,6727.0,encode/django-rest-framework,Python,django-rest-framework,4696.0,1431547.0,27524.0,27524.0
723,3406.0,fabricjs/fabric.js,JavaScript,fabric.js,2982.0,712530.0,27514.0,27514.0
724,1321.0,tqdm/tqdm,Python,tqdm,547.0,36804486.0,27480.0,27480.0
725,1167.0,pmndrs/react-spring,TypeScript,react-spring,559.0,124257233.0,27445.0,27445.0
726,6105.0,facebook/rocksdb,C++,rocksdb,9250.0,6934395.0,27423.0,27423.0
727,2814.0,jamiebuilds/the-super-tiny-compiler,JavaScript,the-super-tiny-compiler,60.0,53639099.0,27409.0,27409.0
728,13491.0,apache/kafka,Java,kafka,15835.0,2211243.0,27387.0,27387.0
729,2306.0,remix-run/remix,TypeScript,remix,4309.0,307489284.0,27380.0,27380.0
730,5943.0,ChartsOrg/Charts,Swift,Charts,936.0,32578467.0,27322.0,27322.0
731,1994.0,usememos/memos,Go,memos,1463.0,436297812.0,27319.0,27319.0
732,2373.0,Awesome-Windows/Awesome,,Awesome,380.0,60027534.0,27304.0,27304.0
733,2125.0,AllThingsSmitty/css-protips,,css-protips,129.0,41592744.0,27300.0,27300.0
734,8139.0,alibaba/spring-cloud-alibaba,Java,spring-cloud-alibaba,1380.0,112785414.0,27299.0,27299.0
735,3291.0,Advanced-Frontend/Daily-Interview-Question,JavaScript,Daily-Interview-Question,23.0,166535974.0,27282.0,27282.0
736,4090.0,JedWatson/react-select,TypeScript,react-select,1742.0,23338716.0,27260.0,27260.0
737,5512.0,jashkenas/underscore,JavaScript,underscore,1557.0,349241.0,27236.0,27236.0
738,1750.0,mobxjs/mobx,TypeScript,mobx,1282.0,32215970.0,27223.0,27223.0
739,2699.0,nagadomi/waifu2x,Lua,waifu2x,79.0,35756351.0,27183.0,27183.0
740,1995.0,digitalocean/nginxconfig.io,JavaScript,nginxconfig.io,230.0,116392709.0,27137.0,27137.0
741,5424.0,facebook/folly,C++,folly,1040.0,4524181.0,27116.0,27116.0
742,4000.0,qier222/YesPlayMusic,Vue,YesPlayMusic,388.0,302603001.0,27113.0,27113.0
743,4739.0,YMFE/yapi,JavaScript,yapi,292.0,59996401.0,27074.0,27074.0
744,7104.0,crossoverJie/JCSprout,Java,JCSprout,114.0,114523184.0,27074.0,27074.0
745,6426.0,Tencent/weui,Less,weui,276.0,28167802.0,27062.0,27062.0
746,11391.0,Homebrew/legacy-homebrew,,legacy-homebrew,33606.0,206084.0,27016.0,27016.0
747,10282.0,lenve/vhr,Java,vhr,77.0,116237823.0,27014.0,27014.0
748,838.0,immerjs/immer,JavaScript,immer,474.0,115720575.0,26972.0,26972.0
749,2599.0,milvus-io/milvus,Go,milvus,20173.0,208728772.0,26961.0,26961.0
750,3251.0,Lightning-AI/pytorch-lightning,Python,pytorch-lightning,10087.0,178626720.0,26950.0,26950.0
751,12486.0,ageron/handson-ml2,Jupyter Notebook,handson-ml2,130.0,164554832.0,26938.0,26938.0
752,9011.0,geekcompany/ResumeSample,,ResumeSample,10.0,23783375.0,26899.0,26899.0
753,1993.0,codex-team/editor.js,TypeScript,editor.js,1070.0,47039255.0,26893.0,26893.0
754,2454.0,pbatard/rufus,C,rufus,202.0,2810292.0,26890.0,26890.0
755,36160.0,wesbos/JavaScript30,HTML,JavaScript30,654.0,75867720.0,26881.0,26881.0
756,1164.0,alpinejs/alpine,HTML,alpine,888.0,224663696.0,26876.0,26876.0
757,2357.0,GorvGoyl/Clone-Wars,,Clone-Wars,160.0,317836248.0,26847.0,26847.0
758,3559.0,fzaninotto/Faker,PHP,Faker,1503.0,2579314.0,26802.0,26802.0
759,2766.0,LC044/WeChatMsg,Python,WeChatMsg,85.0,587586087.0,26782.0,26782.0
760,851.0,astral-sh/ruff,Rust,ruff,6682.0,523043277.0,26716.0,26716.0
761,5334.0,houshanren/hangzhou_house_knowledge,CSS,hangzhou_house_knowledge,13.0,122692377.0,26704.0,26704.0
762,2039.0,viraptor/reverse-interview,,reverse-interview,102.0,207117992.0,26696.0,26696.0
763,3268.0,ToolJet/ToolJet,JavaScript,ToolJet,5586.0,352933140.0,26675.0,26675.0
764,2038.0,maybe-finance/maybe,Ruby,maybe,421.0,737898780.0,26667.0,26667.0
765,5638.0,docsifyjs/docsify,JavaScript,docsify,1060.0,74260508.0,26653.0,26653.0
766,3770.0,Automattic/mongoose,JavaScript,mongoose,3602.0,597879.0,26642.0,26642.0
767,4486.0,aseprite/aseprite,C++,aseprite,667.0,23129458.0,26624.0,26624.0
768,3054.0,JushBJJ/Mr.-Ranedeer-AI-Tutor,,Mr.-Ranedeer-AI-Tutor,29.0,621808642.0,26611.0,26611.0
769,4946.0,codemirror/codemirror5,JavaScript,codemirror5,2881.0,1254497.0,26593.0,26593.0
770,11990.0,angular/angular-cli,TypeScript,angular-cli,12007.0,36891867.0,26593.0,26593.0
771,3733.0,OWASP/CheatSheetSeries,Python,CheatSheetSeries,937.0,162723104.0,26579.0,26579.0
772,10630.0,xuxueli/xxl-job,Java,xxl-job,467.0,47023603.0,26568.0,26568.0
773,1169.0,upscayl/upscayl,TypeScript,upscayl,69.0,519577891.0,26563.0,26563.0
774,1859.0,rethinkdb/rethinkdb,C++,rethinkdb,700.0,6452529.0,26531.0,26531.0
775,2657.0,nvie/gitflow,Shell,gitflow,221.0,481366.0,26523.0,26523.0
776,3543.0,linexjlin/GPTs,,GPTs,50.0,717297418.0,26502.0,26502.0
777,7727.0,donnemartin/data-science-ipython-notebooks,Python,data-science-ipython-notebooks,64.0,29749635.0,26494.0,26494.0
778,2232.0,k3s-io/k3s,Go,k3s,3680.0,135516270.0,26494.0,26494.0
779,5426.0,microsoft/Data-Science-For-Beginners,Jupyter Notebook,Data-Science-For-Beginners,394.0,344191198.0,26472.0,26472.0
780,5256.0,ajaxorg/ace,JavaScript,ace,2285.0,1028340.0,26416.0,26416.0
781,9316.0,numpy/numpy,Python,numpy,13949.0,908607.0,26409.0,26409.0
782,5388.0,backstage/backstage,TypeScript,backstage,17905.0,236095576.0,26390.0,26390.0
783,7822.0,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,Jupyter Notebook,Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,322.0,7607075.0,26380.0,26380.0
784,3785.0,GitbookIO/gitbook,TypeScript,gitbook,456.0,18280236.0,26378.0,26378.0
785,3208.0,cfenollosa/os-tutorial,C,os-tutorial,102.0,24586308.0,26353.0,26353.0
786,1425.0,google/python-fire,Python,python-fire,187.0,82729529.0,26336.0,26336.0
787,83293.0,Pierian-Data/Complete-Python-3-Bootcamp,Jupyter Notebook,Complete-Python-3-Bootcamp,239.0,121291758.0,26332.0,26332.0
788,1053.0,schollz/croc,Go,croc,253.0,107286889.0,26332.0,26332.0
789,3154.0,huiyadanli/RevokeMsgPatcher,C#,RevokeMsgPatcher,11.0,198071756.0,26319.0,26319.0
790,1603.0,pola-rs/polars,Rust,polars,8656.0,263727855.0,26303.0,26303.0
791,7231.0,mckaywrigley/chatbot-ui,TypeScript,chatbot-ui,677.0,612640604.0,26280.0,26280.0
792,1214.0,statelyai/xstate,TypeScript,xstate,2200.0,42455934.0,26172.0,26172.0
793,2668.0,lutzroeder/netron,JavaScript,netron,193.0,1198539.0,26158.0,26158.0
794,773.0,MonitorControl/MonitorControl,Swift,MonitorControl,252.0,103784142.0,26155.0,26155.0
795,3290.0,xinntao/Real-ESRGAN,Python,Real-ESRGAN,80.0,387326890.0,26147.0,26147.0
796,5453.0,facebookresearch/Detectron,Python,Detectron,103.0,105919803.0,26146.0,26146.0
797,2415.0,go-kit/kit,Go,kit,658.0,30215630.0,26133.0,26133.0
798,1684.0,tj/commander.js,JavaScript,commander.js,1120.0,2206953.0,26119.0,26119.0
799,2543.0,OpenBB-finance/OpenBBTerminal,Python,OpenBBTerminal,4134.0,323048702.0,26113.0,26113.0
800,1536.0,google/comprehensive-rust,Rust,comprehensive-rust,1731.0,580836813.0,26085.0,26085.0
801,2912.0,servo/servo,,servo,19795.0,3390243.0,26074.0,26074.0
802,6940.0,helm/helm,Go,helm,5283.0,43723161.0,26063.0,26063.0
803,6648.0,qiurunze123/miaosha,Java,miaosha,69.0,148736243.0,26040.0,26040.0
804,1482.0,pmndrs/react-three-fiber,TypeScript,react-three-fiber,705.0,172521926.0,26032.0,26032.0
805,1830.0,dokku/dokku,Shell,dokku,3916.0,10567197.0,26027.0,26027.0
806,1710.0,remy/nodemon,JavaScript,nodemon,524.0,958314.0,26013.0,26013.0
807,2796.0,mpv-player/mpv,C,mpv,4193.0,6201092.0,26012.0,26012.0
808,3537.0,eugeneyan/applied-ml,,applied-ml,229.0,277168957.0,25986.0,25986.0
809,3053.0,bvaughn/react-virtualized,JavaScript,react-virtualized,628.0,45431898.0,25968.0,25968.0
810,6738.0,zhiwehu/Python-programming-exercises,,Python-programming-exercises,118.0,4660742.0,25946.0,25946.0
811,3408.0,langgenius/dify,TypeScript,dify,2114.0,626805178.0,25925.0,25925.0
812,4400.0,hashicorp/vagrant,Ruby,vagrant,3832.0,481872.0,25876.0,25876.0
813,6132.0,MichaelCade/90DaysOfDevOps,Shell,90DaysOfDevOps,399.0,441903012.0,25865.0,25865.0
814,1809.0,rstacruz/nprogress,JavaScript,nprogress,95.0,12244426.0,25860.0,25860.0
815,1985.0,spf13/viper,Go,viper,820.0,18369373.0,25848.0,25848.0
816,579.0,vadimdemedes/ink,TypeScript,ink,291.0,94061307.0,25813.0,25813.0
817,2847.0,JakeChampion/fetch,JavaScript,fetch,378.0,25136308.0,25808.0,25808.0
818,6281.0,select2/select2,JavaScript,select2,1510.0,3620194.0,25779.0,25779.0
819,1404.0,ggreer/the_silver_searcher,C,the_silver_searcher,695.0,2810455.0,25737.0,25737.0
820,2516.0,michalsnik/aos,JavaScript,aos,140.0,38836015.0,25732.0,25732.0
821,3139.0,request/request,JavaScript,request,1180.0,1283503.0,25674.0,25674.0
822,2849.0,lizongying/my-tv,C,my-tv,17.0,727213319.0,25664.0,25664.0
823,10457.0,llvm/llvm-project,,llvm-project,19561.0,75821432.0,25663.0,25663.0
824,2962.0,gchq/CyberChef,JavaScript,CyberChef,698.0,74962515.0,25647.0,25647.0
825,6512.0,alibaba/fastjson,Java,fastjson,868.0,2700474.0,25641.0,25641.0
826,7514.0,fastai/fastai,Jupyter Notebook,fastai,2225.0,102973646.0,25635.0,25635.0
827,3849.0,nextcloud/server,PHP,server,25747.0,60243197.0,25621.0,25621.0
828,2991.0,Modernizr/Modernizr,JavaScript,Modernizr,1229.0,317757.0,25615.0,25615.0
829,5620.0,freqtrade/freqtrade,Python,freqtrade,5635.0,91629816.0,25597.0,25597.0
830,8666.0,dmlc/xgboost,C++,xgboost,5108.0,16587283.0,25597.0,25597.0
831,4676.0,facebookresearch/fastText,HTML,fastText,268.0,63484632.0,25582.0,25582.0
832,2018.0,cmderdev/cmder,C++,cmder,598.0,11276147.0,25568.0,25568.0
833,4602.0,JakeWharton/butterknife,Java,butterknife,491.0,8575137.0,25567.0,25567.0
834,8823.0,swagger-api/swagger-ui,JavaScript,swagger-ui,4116.0,2055965.0,25559.0,25559.0
835,1499.0,dwmkerr/hacker-laws,Shell,hacker-laws,201.0,118858739.0,25539.0,25539.0
836,4904.0,dnSpy/dnSpy,C#,dnSpy,83.0,38380854.0,25528.0,25528.0
837,4965.0,google/mediapipe,C++,mediapipe,471.0,191820100.0,25515.0,25515.0
838,2132.0,StevenBlack/hosts,Python,hosts,655.0,4008931.0,25499.0,25499.0
839,5476.0,mongodb/mongo,C++,mongo,1572.0,108110.0,25467.0,25467.0
840,3539.0,directus/directus,TypeScript,directus,7878.0,7122594.0,25465.0,25465.0
841,780.0,surrealdb/surrealdb,Rust,surrealdb,1255.0,436658287.0,25442.0,25442.0
842,2853.0,sampotts/plyr,JavaScript,plyr,545.0,30794868.0,25441.0,25441.0
843,1714.0,zadam/trilium,JavaScript,trilium,363.0,92111509.0,25438.0,25438.0
844,3596.0,coder2gwy/coder2gwy,,coder2gwy,4.0,325573863.0,25390.0,25390.0
845,3196.0,powerline/fonts,Shell,fonts,137.0,7240954.0,25362.0,25362.0
846,21308.0,pjreddie/darknet,C,darknet,266.0,18666758.0,25314.0,25314.0
847,2000.0,sindresorhus/awesome-electron,,awesome-electron,667.0,34453060.0,25308.0,25308.0
848,2819.0,iawia002/lux,Go,lux,329.0,122734569.0,25303.0,25303.0
